,iqr_weeks,weighted_mean_weeks,first_harvest,end_harvest,uncertainty
3792,2,17.239350912778903,13,17,0.7391298846869205
3793,2,16.996407185628744,13,17,0.7463246777299595
3794,0,18.0,17,17,1.2781117245780562
3795,2,17.528450606984638,12,22,0.460253061346218
3796,3,18.440775109170307,13,21,0.36308197222418487
3797,0,15.0,14,14,1.2571093744379924
3798,3,18.309498773221172,12,21,0.4073891693292002
3799,3,18.411036036036037,12,21,0.4598856138130784
3800,3,18.551724137931036,12,25,0.727922546699263
3802,3,18.292870036101082,12,21,0.42062010873682476
3803,3,17.897021276595744,12,21,0.2798353163137598
3804,2,18.876657824933687,16,19,0.8887882578889488
3805,1,18.676860346585116,16,19,0.9182632290581964
3806,1,17.478044181034484,15,19,0.7078230702697302
3807,3,18.44736842105263,16,19,0.8519573272816795
3808,2,16.71842613736167,12,18,0.32929781014456605
3809,3,17.611874656404616,12,21,0.7029539486000417
3810,5,18.601815884307577,10,26,1.4104748557561442
3811,5,19.036263606247044,12,26,1.2304478291011924
3813,3,18.416,16,19,0.9346563365823581
3814,1,17.53846153846154,14,17,0.8316792134688984
3816,1,17.900560841893,13,24,0.6489049782343234
3817,0,18.51217781981556,15,19,0.8911361395395371
3818,3,17.680253329002923,14,21,0.9137421164266306
3820,3,16.296115326251897,11,20,0.9063243628013562
3821,0,13.0,12,12,1.423703903820395
3822,1,17.02527881040892,14,17,0.7672961392304254
3823,1,16.54569190600522,14,17,0.7637396945559841
3825,2,16.64435213292858,9,19,0.7720812398691104
3826,2,15.88345232310395,9,26,1.2000378605713649
3827,2,17.33727034120735,13,21,0.3954459649145099
3828,1,17.51200768491835,14,18,0.6836246037832552
3829,1,17.7429718875502,13,18,0.5529919712742641
3830,1,17.510757717492986,13,18,0.567897261580794
3831,2,14.706377858002407,10,16,0.6241928645264186
3832,3,15.610207336523127,10,17,0.43131158086988275
3833,3,15.53706230104593,10,17,0.45061641854557294
3834,3,15.43123543123543,10,19,0.36345798008718494
3835,4,14.74749498997996,12,17,0.6412990659271668
3836,4,15.344907407407407,10,17,0.544820742067769
3837,2,14.703703703703704,9,16,0.6306826528318971
3838,1,14.21307220386975,9,16,0.7480152764235102
3839,2,15.315853329738474,11,17,0.43183058342262304
3840,2,14.876714370900418,9,16,0.6075241272901608
3841,2,15.247299937336429,9,18,1.289356427670878
3842,4,16.36660389202762,11,20,0.3964491631836922
3843,4,16.17551100628931,9,18,1.0654224123141105
3844,4,16.17472118959108,11,18,0.45658039368137443
3845,3,16.036349771225215,9,18,0.4695533817163586
3846,2,14.994026161293645,10,16,0.5918694485663187
3847,5,16.391907166001054,9,22,1.0576660350984473
3848,6,16.82613917343695,9,23,1.2434501345698081
3849,7,17.29785561917593,9,23,1.2279727204534383
3851,6,17.245412130637636,9,23,1.2091939893676453
3852,5,15.304049254084774,9,19,0.599336495663749
3853,2,14.764592687620269,9,17,0.542939030242277
3854,2,15.278635931558936,11,17,0.4362442984056081
3855,1,15.529802069275753,9,17,0.5751243245284177
3857,2,15.381826697892272,10,18,0.4143353350038192
3858,3,15.787742150968604,11,20,0.3787388556932936
3859,2,15.825,13,17,0.567119439685511
3860,5,15.133656569123831,9,19,0.7686398134824822
3861,2,17.778823529411763,13,19,0.4113761897631857
3862,2,17.22635135135135,13,19,0.46197124556329067
3863,3,16.66137493097736,12,19,0.18526969168544902
3864,2,15.579916270000574,11,20,0.43472178387061733
3865,3,15.975528582615505,11,21,0.35679613726330983
3866,3,13.522784810126582,10,14,1.0643605767581004
3869,0,12.358561967833491,9,25,1.222070042606873
3870,1,14.521739130434783,13,14,1.106279315493343
3871,3,14.392206477732794,8,16,0.731700150576268
3872,2,14.633982538616522,8,16,0.7393658190150321
3873,2,13.948887837198296,10,15,0.7576451830609672
3874,1,14.559248554913294,12,15,0.8602449176397455
3875,1,14.645276292335115,11,15,0.8065400578245109
3876,2,14.246663371230845,10,15,0.7399254381685411
3877,1,14.487519915029209,11,15,0.8012650705354675
3878,1,14.689739413680782,11,16,0.6795840433941601
3879,3,12.938473321419453,8,16,0.8788812845390626
3880,0,13.97930283224401,7,14,1.3013107014710006
3881,3,13.90967741935484,7,15,1.099599832982083
3882,2,13.163224181360201,9,15,0.860889194554063
3883,3,14.80839608433735,8,19,0.9367222237990529
3884,3,14.963045912653975,10,19,0.34961120521616496
3885,3,13.847222222222221,11,15,0.8247401395706812
3886,2,14.481203007518797,9,15,0.840683375245165
3887,2,14.050755287009064,10,15,0.772550474370171
3888,3,13.335411172380724,8,16,0.7826635375843473
3889,1,12.879464285714286,11,19,0.8564078237649508
3890,0,22.329974811083122,11,24,1.1356963940507696
3891,1,13.527777777777779,11,13,1.1233013527726439
3892,1,13.945464982778416,12,14,1.1149601861966043
3893,0,13.82089552238806,12,13,1.2222313720569316
3894,1,13.466273739358218,9,15,1.3700443467387866
3897,2,14.43646408839779,10,18,0.7750779221481832
3898,0,14.84,10,18,0.9570218976571038
3901,1,13.083086053412464,10,14,0.9890038600681221
3902,2,13.889220281210056,9,15,0.7652972653151277
3903,3,14.07514450867052,12,15,0.889943220046696
3904,6,13.319363719791985,9,15,0.9102138811711481
3905,2,14.299079754601227,10,15,0.7480783397202126
3906,2,14.014986376021799,10,15,0.7768541073106761
3907,2,14.306772908366534,10,14,1.046968648100186
3908,0,14.488372093023257,10,14,1.2082520745939322
3909,2,14.541996830427893,12,19,0.6331830129018732
3910,2,13.954044117647058,12,14,0.994071853239067
3911,2,13.07487520798669,9,18,0.8017490186583617
3912,2,12.887468030690536,9,13,1.0791283025126284
3913,1,13.18,10,13,1.1738848035447496
3914,0,14.0,13,13,1.311943879530232
3915,0,13.636363636363637,9,13,1.3438880678761884
3916,3,14.612266310568485,10,19,0.4405167480794979
3917,1,14.367408906882591,11,15,0.8182161790346657
3918,1,12.452830188679245,10,13,1.159722031572005
3919,1,12.72300469483568,10,13,1.1540125157274392
3920,1,12.871134020618557,11,13,1.1801380844634726
3921,1,12.893333333333333,10,14,1.0122197935376653
3922,1,12.53452685421995,10,12,1.2905905090771335
3923,5,16.115635179153095,11,19,0.34252045594998426
3924,0,15.0,14,14,1.2584302210066438
3925,0,15.0,14,14,1.2588803745417272
3926,1,14.30048076923077,12,15,0.892714517396362
3927,2,14.116600790513834,11,15,0.8063054703470489
3928,4,15.172588297311545,10,20,0.42034124154962965
3929,4,15.165644395764877,9,20,0.9085019388309444
3930,0,14.0,13,13,1.3111908057697597
3932,0,15.785714285714286,14,15,1.1116872295796296
3933,1,15.625,14,15,1.0634850178658537
3934,4,15.039420361046297,9,19,0.5415750991530326
3935,2,13.84,9,15,0.8008388269123122
3936,3,15.599819331526648,10,19,0.57499041773629
3937,1,12.301077496891835,9,13,1.1350935404164977
3938,1,12.422899353647276,10,12,1.2974786961041878
3939,1,12.419449326303456,9,13,1.125282132391011
3940,2,12.123841617523167,9,13,1.1361359568983531
3941,6,19.24788334901223,13,26,1.1357548019924828
3942,4,18.973255440025728,14,24,1.0239040604693548
3943,2,17.0,13,21,0.35058370090236823
3944,4,17.69932955131511,10,19,0.46220697244238984
3945,2,15.479099678456592,10,19,0.3520424434430604
3946,2,14.937368050668542,10,16,0.5734377181766264
3947,1,15.527118077125245,10,19,0.6386461184384087
3948,3,16.397275909298433,10,19,0.7108114985008829
3949,2,12.99002493765586,10,14,0.9711055431686195
3951,3,16.246856772521063,10,18,0.41633740920637385
3952,3,15.37041564792176,10,19,0.37923608877835246
3953,2,14.2272800645682,10,18,0.4949275135647263
3954,2,15.428284350665662,11,17,0.4854191946517075
3955,4,16.05994329688133,10,19,0.33948549112591303
3956,3,17.568425862462874,9,26,1.381284752134007
3957,3,16.819088669950737,10,26,1.085104948930637
3958,4,18.053918495297804,9,26,1.3393225496112198
3959,6,14.840909090909092,9,18,0.7407840191165493
3960,1,15.038894575230296,9,18,0.6726777125783281
3961,5,16.298292139599024,9,20,0.6118492489123044
3962,0,13.851415094339623,10,14,1.0703215628399125
3963,4,14.353436657681941,9,16,0.6659929446919032
3964,4,15.643445692883896,10,20,0.366488907768208
3967,0,13.0,12,12,1.4238553316639162
3968,0,13.0,12,12,1.4236917403908094
3970,1,12.561797752808989,11,12,1.327540865150942
3972,1,12.584594222833562,10,12,1.286497181647572
3973,2,12.68120085775554,9,13,1.0810313604182906
3974,3,14.034067085953879,9,17,0.648250740338
3975,4,15.131050829602318,9,20,0.7154468907933951
3976,5,18.521648408972354,12,25,1.0171069673643423
3977,4,20.033384983800534,12,25,1.0513307441647586
3978,0,13.471223021582734,8,13,1.3253861976458177
3979,4,13.672131147540984,9,15,0.8693606153755594
3980,1,13.569230769230769,9,15,0.8997781481076963
3981,1,13.226666666666667,10,13,1.1106974381494668
3982,2,14.43953488372093,9,18,0.561928332385703
3985,3,14.80843421577757,10,18,0.4080197643959169
3986,2,13.828695480560489,9,16,0.7033466388094857
3987,2,13.538038496791934,9,14,0.9760758633393973
3988,4,20.129032258064516,10,23,0.6779327118027082
3989,4,18.953856124432924,10,24,1.0078923328768497
3990,5,17.404736775446448,9,24,1.2416452401415945
3992,3,20.050266388695853,15,22,0.7610429112846241
3993,3,15.903896103896104,9,20,0.45916239176190343
3994,3,14.473821609862219,9,20,0.888026608902702
3995,2,14.433185677371723,10,20,0.545724354547612
3996,2,15.452532112800826,11,20,0.2877177384946174
3997,3,14.408624708624709,10,17,0.47968861994260925
3998,0,13.734939759036145,11,13,1.2607448177394598
3999,0,13.625,11,13,1.2642969858243136
4000,3,14.64313725490196,11,16,0.847019616217721
4001,3,14.731458765804868,10,17,0.4537716493837291
4002,5,17.54014989293362,11,21,0.5692134418466027
4003,5,17.367952522255194,8,21,0.7846897725325437
4004,7,17.142857142857142,12,20,0.6897419538781552
4005,5,18.501240694789082,11,21,0.5995475876316778
4006,4,18.137535239629482,12,21,0.43269134515102875
4007,1,16.5,15,16,1.0537310930501698
4008,5,16.49669749009247,8,18,1.0299332763993314
4009,3,16.4161599725957,8,20,0.896170263416973
4010,3,14.800346826084972,9,20,0.7135781869025996
4011,3,16.14684756584198,11,18,0.34611379006140597
4012,3,15.25531914893617,11,18,0.4516854515052772
4013,3,14.967468175388968,11,18,0.454945426946038
4014,1,15.58108108108108,11,19,0.45880935371899295
4015,3,16.19576059850374,11,19,0.33951633536951104
4016,3,16.23921839534195,12,17,0.4697680436354341
4017,1,17.438450129773823,16,17,1.049021092480937
4018,2,15.02436800663075,11,18,0.46967593086642806
4019,2,16.825127334465193,11,17,0.47239205038282067
4020,0,18.660377358490567,12,18,0.9269619199655288
4021,0,18.0,17,17,1.2900618433067392
4022,2,19.662551440329217,17,20,1.0669601862404152
4023,0,20.38374717832957,17,20,1.2198864243762038
4024,0,18.0,17,17,1.2905517492582839
4025,1,18.61904761904762,17,18,1.1685067152260793
4027,0,19.0,18,18,1.374906298765742
4028,1,18.540983606557376,17,18,1.1618927777724792
4029,2,20.00576433597844,12,21,0.6187623231656116
4030,2,20.804140450578444,12,23,0.8540851226748889
4031,3,20.5756376887038,13,23,0.7944682078793226
4032,2,20.58727641201868,13,22,0.639494060764707
4033,2,21.46153846153846,17,23,1.1433530172389355
4034,2,21.71294117647059,17,23,1.1701483536955308
4035,2,20.97460701330109,16,23,1.0045395413322316
4036,3,20.27995283018868,13,23,0.8366802486211474
4037,2,19.82492086330935,13,23,0.8273040675683463
4038,2,20.67242948134668,14,23,0.8302740817156621
4039,2,19.59474008859979,13,23,0.8152321747774998
4040,3,20.563794726930322,12,23,0.8141079805720378
4041,2,19.89262557890987,13,21,0.6171203747533065
4042,1,19.615929203539824,17,20,1.0601942455915097
4043,3,20.347039399285293,12,23,0.9386826727206695
4044,2,19.66851595006935,13,26,0.8836436057161076
4045,4,19.349502313192204,13,27,1.1046002122300136
4046,5,19.90355920602327,13,27,1.2533847836611307
4047,4,19.89410062143526,14,28,1.3334906795777242
4049,3,21.150404312668464,14,28,1.381294036585946
4050,5,21.025188916876573,13,28,1.4458401131346539
4051,4,20.935416666666665,14,26,1.2078529919587428
4052,5,20.492687385740403,14,26,1.2052311345495452
4053,6,18.859371894255617,11,26,1.1207761216267162
4054,6,19.796672229556382,11,24,1.1307679108909405
4055,6,18.771450431741172,12,25,1.082826616875641
4056,5,19.431965298631965,12,24,1.3039919662297954
4057,4,18.87110931064749,12,23,0.7565834691575669
4058,3,17.839931153184164,13,20,0.3874239066013795
4059,2,17.072201948306542,13,20,0.9317217609629566
4060,1,18.12272727272727,13,20,0.5444900524240431
4061,2,17.295962277971068,11,20,0.5855259978552678
4062,2,18.28346855983773,13,21,0.44828668826865586
4065,4,17.367290865283003,13,23,0.7981100510592745
4066,2,17.741361256544504,13,19,0.5155388603254127
4068,2,17.049065420560748,13,18,0.5068920327823124
4069,1,17.395860284605433,13,18,0.5836741092197308
4070,2,17.1872031992002,13,27,0.7940210957745577
4071,3,17.65668298781123,12,30,1.1801376554747822
4072,2,17.371481310567606,13,20,0.3929274441976378
4073,2,15.92742453436095,11,19,0.6537076733616002
4074,2,17.24700598802395,13,19,0.4309335857681959
4075,1,17.465364120781526,13,19,0.5149583812685886
4076,2,16.042105263157893,13,18,0.483758458869434
4077,2,17.219594594594593,13,19,0.4017675929417714
4078,3,17.379584,12,25,0.7361121431120778
4079,2,17.066883116883115,13,19,0.4007585253580216
4081,2,17.133855585831064,10,24,0.7295069941787119
4082,2,17.53543307086614,12,23,0.528288592666881
4083,3,17.74001452432825,11,24,0.5635123443003155
4084,4,16.31185847119913,9,21,0.7391846866013095
4085,3,16.506353912951393,10,20,0.5530786319131472
4086,1,14.488151658767773,11,19,0.6794085220532042
4087,3,15.956669869834892,9,21,0.534591343901658
4088,1,18.890469738030713,12,20,0.48330509843828534
4089,2,13.755102040816327,10,15,0.8736584979437033
4090,3,14.55102675793404,10,17,0.5129731159063134
4091,2,13.88963660834455,10,21,0.6292236009064859
4092,2,15.514259669227764,10,21,0.4076162219734147
4093,3,14.903597122302159,9,19,0.8684453328380873
4094,4,15.415202973544202,9,20,0.9011319639516008
4095,0,18.662576687116566,17,20,1.1454362629949015
4096,4,15.333665196984782,9,21,0.9428974750134222
4097,0,18.30344827586207,17,19,1.1385806146377955
4098,1,15.396656534954408,10,19,0.5043872227367787
4099,3,15.319628647214854,11,16,0.5991498192029133
4100,3,14.712775330396475,11,16,0.6791218247037849
4101,3,14.986363636363636,11,19,0.37432549561112677
4102,2,15.448824950582035,12,17,0.4933258416670176
4103,2,14.940110323089046,11,16,0.6082997165389192
4104,2,14.729187765849707,10,16,0.5791747948388887
4105,2,13.939209305545939,9,16,0.7938846259251274
4106,2,14.182608695652174,12,16,0.8013426233626343
4107,1,15.457021276595745,14,16,0.8927638916309177
4108,1,15.349056603773585,13,16,0.8124575298330221
4109,2,15.732057416267942,13,18,0.5374922685777975
4110,1,14.312932410856838,10,15,0.78758707696507
4111,1,14.744849445324881,11,16,0.7296280945464751
4112,2,15.001278772378516,11,16,0.5946001728263461
4113,2,14.743127534925643,10,16,0.6466884047434371
4114,3,15.199463327370305,13,16,0.8719711194788193
4115,1,16.30817610062893,15,16,1.0530754066749266
4116,0,17.0,16,16,1.2399230155029342
4117,2,14.372343574261528,8,17,0.7506341026117441
4118,2,14.932549241887488,9,20,0.5133054071272191
4119,7,18.089820359281436,12,20,0.7537205312472339
4120,2,15.46514745308311,12,20,0.3725993768335394
4121,3,16.598591549295776,14,20,0.535004656121755
4122,3,14.609293955753149,9,19,0.8933542543524066
4123,2,13.876017101089506,10,19,0.5577973627927849
4124,2,14.568971893491124,11,16,0.6105494907349852
4125,2,15.49074074074074,12,16,0.6692585657153675
4126,1,15.35031847133758,12,16,0.7499082479943967
4127,1,14.4748833592535,11,16,0.8177352036455461
4128,1,14.392721758908264,11,16,0.6828474462497223
4129,1,14.713507625272332,11,16,0.685857667295756
4130,1,14.765800865800866,12,16,0.7187346241148954
4131,3,13.410668550737437,8,20,1.194828280626831
4132,7,16.072599531615925,9,19,0.7539092855240004
4134,4,19.138324519899804,16,22,0.8143765160558603
4135,3,19.206256109481917,11,22,0.5634565917973675
4136,4,17.066583307283526,12,22,0.40921798623042266
4137,6,17.30989640731761,11,22,0.6284923978183453
4138,4,18.10526137480096,10,23,1.0680533466239481
4139,3,20.041878890775326,8,23,0.8863186146878695
4140,3,13.957798287854468,10,18,0.9013255901540004
4141,2,13.177379310344827,10,15,0.8131805471939677
4142,2,15.890357317670093,12,17,0.5029706906254677
4143,2,15.712631578947368,12,17,0.5369136077124617
4144,2,12.907027498908773,10,14,0.946301753492526
4145,6,15.328225231646472,10,23,0.7791067933340491
4146,2,14.753107030235578,10,23,0.8336405538495144
4147,2,13.795302013422818,10,15,0.8069564037846839
4148,5,14.981497056349873,11,20,0.47704227605731503
4149,4,16.13128199770139,8,20,0.8199480687258165
4150,5,16.74927276103237,12,21,0.5389221030150203
4151,4,16.63235445646574,6,20,0.9263463428312891
4152,4,14.440645021956662,9,18,0.5776960395038473
4153,2,12.001842916499129,8,15,1.2255939795523092
4154,3,13.353982300884956,9,15,0.8121753008488531
4155,2,13.58816120906801,8,15,0.8626176661392051
4156,2,13.22183908045977,9,15,0.8416454298733529
4157,2,14.11056511056511,11,15,0.8058974174504692
4158,1,12.591478011079953,8,15,0.9813964043170923
4159,2,14.040590405904059,9,15,0.8522603963545322
4160,3,16.382949852507373,10,19,0.44616404994286785
4161,4,16.826313504125054,10,18,0.3978119938206474
4162,3,15.398139534883722,10,19,0.3471139850927888
4163,3,17.20644693951467,11,19,0.3578322325251165
4164,3,15.115864527629233,10,17,0.5240227820898379
4165,3,16.224499089253186,10,18,0.4039010050780208
4166,6,15.934831624118118,9,24,1.3589707411195462
4167,5,17.366173900722618,9,24,1.1385069730352388
4168,5,17.478125,9,24,1.158195535569336
4169,3,19.476722532588454,10,22,0.5840439457865498
4170,5,19.64500792393027,12,22,0.6706819314730197
4172,8,17.032420447054594,10,23,0.9261491966174089
4174,4,21.195511911514465,14,25,1.3153045331859823
4175,5,17.297687861271676,10,23,0.8205554559807577
4176,6,18.280059132720105,11,25,1.0436041454549694
4177,6,17.292196007259527,11,22,0.7431070714107384
4178,5,17.38771877781074,11,22,0.655189940754439
4179,4,17.513106964156464,9,25,1.40905767183834
4180,2,16.59929577464789,8,22,0.6999916405823409
4181,5,17.400575800599462,9,25,1.2455753819541633
4182,7,18.486673773987206,9,25,1.0672267405724865
4183,0,20.0,19,19,1.4868665603706328
